SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-05-21,44,27306,A,27862,25143,1315,6606,0,22126,0,4,2196,1509,991,279,-6,0,459,1397,996,0,-46
2026-05-21,45,26253,A,26896,24138,1349,6606,0,22126,0,4,2207,1510,992,2,-60,0,55,1397,996,0,-79
2026-05-21,46,24887,A,25395,22885,1383,6606,0,22126,0,8,2302,1511,992,0,25,0,37,1374,997,0,35
2026-05-21,47,23533,A,24771,21723,1524,6606,0,22126,0,8,2391,1512,992,-504,12,0,-226,1090,996,0,79
2026-05-21,48,22741,A,24067,20978,1665,6606,0,22126,0,9,2463,1512,992,-582,29,0,-235,1029,996,0,210
2026-05-22,1,21960,A,23045,20306,1710,6606,0,22126,0,11,2522,1511,992,-566,16,0,-8,708,996,0,242
2026-05-22,2,21582,A,22655,19932,1755,6606,0,22126,0,9,2497,1511,992,-564,113,0,0,672,995,0,124
2026-05-22,3,21189,A,22224,19576,1751,6606,0,22126,0,11,2269,1511,992,-511,23,0,-13,730,995,0,30
2026-05-22,4,21303,A,22334,19611,1746,6606,0,22126,0,8,2388,1511,992,-509,0,0,-14,717,996,0,9
2026-05-22,5,21202,A,22186,19384,1736,6606,0,22126,0,6,2309,1510,992,-388,-22,0,104,451,996,0,-68
2026-05-22,6,20713,A,21807,18895,1725,6606,0,22126,0,6,2271,1510,992,-384,0,0,107,403,995,0,-204
2026-05-22,7,20343,A,21823,18537,1702,6606,0,22126,0,5,2192,1511,992,-528,0,0,-179,200,996,0,-268
2026-05-22,8,20073,A,21659,18323,1679,6606,0,22126,0,5,2359,1511,992,-537,0,0,-191,164,996,0,-353
2026-05-22,9,19556,A,21906,17949,1696,6606,0,22126,0,5,2786,1512,992,-1009,0,0,-466,14,996,0,-370
2026-05-22,10,19147,A,21536,17574,1713,6606,0,22126,0,5,2978,1512,992,-1032,0,0,-479,0,996,0,-373
2026-05-22,11,19380,A,22347,17963,1757,6606,31,22126,0,5,3291,1514,992,-1068,-1,0,-915,44,996,0,-478
2026-05-22,12,19706,A,22823,18269,1801,6606,372,22126,0,44,3321,1514,992,-1069,-87,-8,-893,79,995,0,-516
2026-05-22,13,21515,A,23795,19887,1697,6606,1098,22126,0,170,3015,1509,992,-836,-150,-122,174,452,995,0,-502
2026-05-22,14,22566,A,25063,20860,1592,6606,1835,22126,0,172,3179,1509,992,-747,-296,-274,267,527,996,0,-508
2026-05-22,15,23708,A,25748,21780,1497,6606,2948,22126,0,172,3226,1506,991,800,-430,-425,959,901,997,0,-513
2026-05-22,16,23918,A,26078,21826,1401,6606,4077,22126,0,169,3517,1507,992,1015,-452,-525,997,977,997,0,-514
2026-05-22,17,23802,A,25965,21528,1438,6606,5497,22126,0,170,3203,1507,991,1065,-451,-528,997,1350,996,0,-514
2026-05-22,18,23419,A,25579,21182,1475,6606,6806,22126,0,166,3233,1507,991,1066,-451,-529,997,1397,997,0,-514
2026-05-22,19,22160,A,24383,20007,1618,6606,8382,22126,0,256,3034,1507,992,1060,-452,-501,1016,1397,997,0,-514
2026-05-22,20,21166,A,23323,19121,1760,6606,9821,22126,0,323,2974,1509,992,1058,-452,-368,1016,1397,997,0,-514
2026-05-22,21,20259,A,22656,18312,1889,6606,11043,22126,0,541,2920,1510,992,1053,-439,-404,1016,1397,996,0,-513
2026-05-22,22,19259,A,21694,17392,2017,6606,12244,22126,0,695,2952,1510,992,1059,-349,-377,1016,1397,996,0,-514
2026-05-22,23,18621,A,21379,16658,2054,6606,13123,22126,0,884,2656,1510,992,1056,-435,-493,1016,1397,996,0,-446
2026-05-22,24,18209,A,20970,16241,2090,6606,13926,22126,0,877,2815,1511,992,1057,-452,-528,1016,1397,996,0,-404
2026-05-22,25,18090,A,20628,16097,2090,6606,14326,22126,0,726,2467,1510,992,1056,-452,-466,1016,1397,996,0,-394
2026-05-22,26,17714,A,19934,15647,2089,6606,14472,22126,0,881,1876,1511,992,1057,-452,0,1016,1397,996,0,-387
2026-05-22,27,17345,A,19832,15323,2192,6606,14602,22126,0,1134,1904,1510,992,1057,-452,0,1016,1397,997,0,-401
2026-05-22,28,17268,A,19727,15320,2294,6606,14429,22126,0,1154,2060,1511,990,1057,-452,0,1015,1397,996,0,-353
2026-05-22,29,17107,A,19231,15402,2239,6606,13934,22126,0,801,2283,1397,923,788,-452,0,715,1397,997,0,-371
2026-05-22,30,17256,A,19265,15479,2183,6606,13100,22126,0,718,2240,1385,918,763,-452,0,703,1397,996,0,-339
2026-05-22,31,17705,A,19478,15924,2173,6606,12120,22126,0,467,2130,1453,897,765,-452,0,703,1397,952,0,-354
2026-05-22,32,17970,A,19432,16250,2162,6606,11138,22126,0,186,2052,1458,898,764,-452,0,704,1367,951,0,-324
2026-05-22,33,19256,A,20648,17467,2068,6606,10020,22126,0,170,2256,1503,986,764,-452,0,704,994,995,0,-270
2026-05-22,34,20764,A,22098,18896,1974,6606,8595,22126,0,160,2535,1507,991,694,-435,0,703,944,998,0,-239
2026-05-22,35,22045,A,23084,20190,1820,6606,7110,22126,0,10,2858,1508,992,-96,-338,0,401,901,998,0,-95
2026-05-22,36,23508,A,24710,21502,1665,6606,5418,22126,0,8,2235,1508,991,-124,-429,0,387,868,998,0,-141
2026-05-22,37,24642,A,26753,22489,1520,6606,3990,22126,0,13,2171,1509,992,-1007,-452,0,-7,516,998,0,-132
2026-05-22,38,25730,A,27919,23501,1375,6606,2750,22126,0,9,1888,1509,991,-1068,-452,0,-37,463,998,0,-123
2026-05-22,39,26097,A,28977,23856,1303,6606,1777,22126,0,3,1918,1510,991,-1070,-452,0,-753,349,998,0,-102
2026-05-22,40,26446,A,29340,24200,1231,6606,904,22126,0,3,1975,1510,992,-1069,-452,0,-792,365,999,0,-78
2026-05-22,41,26481,A,29334,24298,1336,6606,360,22126,0,3,1555,1511,992,-1067,-452,0,-798,738,998,0,-33
2026-05-22,42,26023,A,28886,24008,1440,6606,46,22126,0,3,1732,1511,992,-1067,-452,0,-786,814,998,0,-55
2026-05-22,43,26206,A,28271,24253,1471,6606,0,22126,0,4,1413,1509,991,-899,-452,0,-78,1187,998,0,-132
2026-05-22,44,26043,A,28004,24121,1502,6606,0,22126,0,8,1485,1509,991,-793,-452,0,-38,1234,998,0,-170
2026-05-22,45,26082,A,27206,24269,1542,6606,0,22126,0,16,1380,1509,991,-3,-452,0,286,1244,998,0,-153
2026-05-22,46,24912,A,26100,23170,1581,6606,0,22126,0,12,1343,1509,992,0,-452,0,298,1256,998,0,-224
2026-05-22,47,22983,A,24776,21339,1576,6606,0,22126,0,9,1622,1509,992,-500,-452,0,11,1381,998,0,-332
2026-05-22,48,22332,A,24345,20788,1571,6606,0,22126,0,9,2081,1509,992,-577,-451,0,0,1397,998,0,-476
2026-05-23,1,22112,A,24071,20540,1530,6606,0,22126,0,12,2188,1508,991,-482,-451,0,167,1397,997,0,-514
2026-05-23,2,21643,A,23599,20081,1488,6606,0,22126,0,13,2390,1508,991,-478,-451,0,173,1397,997,0,-514
2026-05-23,3,21304,A,23147,19793,1490,6606,0,22126,0,13,2562,1509,992,-306,-450,0,-60,1397,998,0,-514
2026-05-23,4,20896,A,22702,19359,1492,6606,0,22126,0,12,2419,1509,991,-300,-411,0,-70,1397,997,0,-513
2026-05-23,5,20552,A,22521,19110,1480,6606,0,22126,0,13,2391,1508,992,-491,-451,0,76,1397,998,0,-514
2026-05-23,6,20077,A,22096,18655,1468,6606,0,22126,0,57,2338,1508,991,-497,-451,0,81,1397,998,0,-514
2026-05-23,7,19487,A,21451,18185,1397,6606,0,22126,0,334,2546,1509,991,-165,-451,0,3,1397,998,0,-514
2026-05-23,8,19404,A,21160,18174,1325,6606,0,22126,0,167,2761,1509,991,-151,-424,0,1,1397,997,0,-514
2026-05-23,9,18849,A,20666,17538,1243,6606,0,22126,0,247,2554,1508,992,-105,-451,0,254,1397,998,0,-514
2026-05-23,10,18398,A,20121,17207,1161,6606,0,22126,0,172,2541,1508,991,-104,-428,0,263,1397,998,0,-519
2026-05-23,11,18721,A,20390,17616,1103,6606,14,22126,0,207,2568,1507,992,507,-448,0,515,1397,998,0,-514
2026-05-23,12,18533,A,20238,17365,1045,6606,225,22126,0,312,2463,1507,991,591,-379,0,527,1397,997,0,-514
2026-05-23,13,18817,A,20415,17535,957,6606,817,22126,0,172,2257,1506,992,1033,-412,0,977,1397,998,0,-514
2026-05-23,14,18883,A,20428,17507,869,6606,1493,22126,0,172,1989,1506,991,1055,-360,0,997,1397,997,0,-513
2026-05-23,15,19088,A,20622,17711,841,6606,2516,22126,0,172,2091,1506,991,1065,-348,0,997,1397,997,0,-514
2026-05-23,16,19132,A,20706,17724,813,6606,3480,22126,0,171,2046,1506,991,1066,-389,0,997,1397,998,0,-514
2026-05-23,17,19269,A,20708,17821,878,6606,4953,22126,0,93,2019,1506,991,1059,-344,0,997,1397,997,0,-502
2026-05-23,18,18911,A,20142,17418,943,6606,6334,22126,0,13,2006,1507,991,1057,-299,0,997,1397,998,0,-419
2026-05-23,19,18573,A,20022,17079,959,6606,7540,22126,0,18,1939,1506,991,1057,-427,0,1015,1397,997,0,-504
2026-05-23,20,17903,A,19341,16383,975,6606,8910,22126,0,51,1989,1506,992,1057,-374,0,1016,1397,997,0,-513
2026-05-23,21,16879,A,18340,15360,982,6606,10360,22126,0,45,1699,1506,992,1057,-403,0,1016,1397,998,0,-513
2026-05-23,22,15778,A,17143,14267,989,6606,11457,22126,0,76,1893,1507,992,1057,-275,0,1016,1397,997,0,-514
2026-05-23,23,15680,A,16847,14142,1013,6606,12348,22126,0,75,2240,1508,992,1058,-132,0,1016,1397,997,0,-460
2026-05-23,24,14842,A,16274,13326,1037,6606,13288,22126,0,349,2067,1507,992,1058,-135,0,1016,1397,997,0,-448
2026-05-23,25,14316,A,16207,12842,1105,6606,13884,22126,0,744,2160,1509,992,1058,-134,0,1016,1397,997,0,-513
2026-05-23,26,14201,A,16216,12683,1173,6606,14229,22126,0,738,1909,1509,992,1058,-253,0,1016,1397,996,0,-524
2026-05-23,27,13689,A,15427,12085,1157,6606,14715,22126,0,644,1849,1390,992,948,-163,0,992,1397,974,0,-431
2026-05-23,28,13197,A,15116,11666,1140,6606,14624,22126,0,845,2169,1378,990,942,-69,0,991,1397,973,0,-505
2026-05-23,29,13392,A,15197,11890,1208,6606,14223,22126,0,738,2169,1466,901,932,-119,0,957,1397,996,0,-448
2026-05-23,30,13567,A,15357,11942,1276,6606,13341,22126,0,799,1981,1477,897,932,-43,0,956,1397,995,0,-448
2026-05-23,31,13798,A,15674,12315,1282,6606,12636,22126,0,949,2025,1505,985,1054,-9,0,806,1397,905,0,-418
2026-05-23,32,14616,A,16130,13187,1287,6606,11474,22126,0,562,2516,1507,991,1054,-59,0,801,1397,903,0,-393
2026-05-23,33,15764,A,16703,14323,1302,6606,9939,22126,0,186,2654,1507,991,1009,37,0,753,1397,992,0,-253
2026-05-23,34,17725,A,18724,16148,1317,6606,8586,22126,0,165,2620,1507,991,1006,-55,0,751,1397,998,0,-279
2026-05-23,35,19661,A,20558,17893,1286,6606,7048,22126,0,168,2359,1507,992,1045,-29,15,987,1397,998,0,-200
2026-05-23,36,21777,A,22870,19857,1255,6606,5534,22126,0,165,2174,1506,991,906,-146,0,975,1397,997,0,-282
2026-05-23,37,22998,A,24694,21053,1182,6606,4305,22126,0,167,2225,1508,992,-636,-189,0,150,1397,998,0,-204
2026-05-23,38,23864,A,25901,21817,1109,6606,2992,22126,0,163,1811,1508,991,-775,-299,0,99,1397,998,0,-300
2026-05-23,39,24562,A,26947,22602,1062,6606,2041,22126,0,159,1918,1509,991,-1065,-220,0,-54,1397,997,0,-387
2026-05-23,40,24789,A,27282,22900,1014,6606,1146,22126,0,162,1594,1509,991,-1066,-318,0,-59,1397,998,0,-388
2026-05-23,41,24511,A,27461,22663,1038,6606,500,22126,0,163,1430,1509,992,-1067,-441,0,-324,1397,997,0,-455
2026-05-23,42,24755,A,27772,22987,1061,6606,88,22126,0,156,1708,1509,992,-1067,-452,0,-329,1397,997,0,-513
2026-05-23,43,24936,A,26963,23126,1120,6606,0,22126,0,3,1583,1508,991,-544,-451,-15,206,1397,998,0,-514
2026-05-23,44,24821,A,26754,22980,1179,6606,0,22126,0,5,1582,1508,991,-460,-452,-4,231,1397,997,0,-512
2026-05-23,45,24235,A,25999,22384,1185,6606,0,22126,0,7,1337,1503,991,-214,-452,-77,589,1397,998,0,-514
2026-05-23,46,23456,A,25139,21631,1190,6606,0,22126,0,8,1488,1502,991,-204,-451,-6,600,1397,997,0,-514
2026-05-23,47,22411,A,23922,20679,1175,6606,0,22126,0,8,1733,1508,991,-106,-383,0,162,1397,998,0,-514
2026-05-23,48,21802,A,23248,20120,1160,6606,0,22126,0,7,1704,1508,991,-104,-321,0,143,1397,997,0,-514
2026-05-24,1,21401,A,22858,19702,1103,6606,0,22126,0,9,1604,1508,991,171,-414,0,257,1397,997,0,-534
2026-05-24,2,21018,A,22324,19292,1045,6606,0,22126,0,9,1902,1508,991,190,-292,0,261,1397,998,0,-505
2026-05-24,3,20711,A,21938,19048,996,6606,0,22126,0,7,1737,1508,992,692,-207,0,407,1397,997,0,-513
2026-05-24,4,20319,A,21460,18712,947,6606,0,22126,0,8,1737,1508,991,717,-119,0,412,1397,997,0,-514
2026-05-24,5,19839,A,21104,18252,934,6606,0,22126,0,8,1598,1508,991,495,-243,0,459,1397,998,0,-514
2026-05-24,6,19373,A,20660,17865,921,6606,0,22126,0,7,1636,1508,991,487,-265,0,461,1397,998,0,-515
2026-05-24,7,18704,A,20037,17283,918,6606,0,22126,0,9,1620,1508,991,468,-311,0,559,1397,998,0,-513
2026-05-24,8,18523,A,19853,17124,914,6606,0,22126,0,5,1644,1507,992,468,-311,0,563,1397,998,0,-514
2026-05-24,9,18354,A,19688,16975,882,6606,0,22126,0,9,1484,1507,992,718,-311,0,714,1397,997,0,-514
2026-05-24,10,17933,A,19267,16638,850,6606,0,22126,0,9,1531,1507,992,729,-311,0,719,1397,998,0,-514
2026-05-24,11,17637,A,18971,16442,815,6606,31,22126,0,9,1685,1508,992,742,-311,0,471,1397,998,0,-514
2026-05-24,12,17026,A,18362,15789,779,6606,406,22126,0,9,1555,1508,992,743,-311,-2,461,1397,998,0,-514
2026-05-24,13,17535,A,18967,16201,737,6606,1043,22126,0,6,1577,1508,991,1032,-311,-101,540,1397,998,0,-514
2026-05-24,14,17423,A,18905,15983,694,6606,1852,22126,0,10,1439,1508,991,1044,-311,-147,546,1397,998,0,-514
2026-05-24,15,17108,A,18539,15508,647,6606,2863,22126,0,7,1090,1507,991,1066,-311,-99,979,1397,998,0,-514
2026-05-24,16,16927,A,18378,15220,599,6606,4037,22126,0,10,1148,1507,991,1068,-311,-116,997,1397,998,0,-514
2026-05-24,17,16946,A,18420,15165,606,6606,5238,22126,0,17,1170,1507,991,1058,-306,-137,997,1397,997,0,-514
2026-05-24,18,16450,A,18032,14665,613,6606,6647,22126,0,16,1183,1505,991,1057,-297,-289,997,1397,996,0,-480
2026-05-24,19,16006,A,17951,14168,636,6606,8399,22126,0,63,1148,1506,992,1057,-428,-441,1016,1397,996,0,-513
2026-05-24,20,15139,A,17115,13302,659,6606,9918,22126,0,59,1046,1505,991,1058,-451,-452,1017,1397,995,0,-514
2026-05-24,21,14468,A,16345,12733,709,6606,11261,22126,0,110,806,1506,992,1057,-452,-301,1017,1397,996,0,-514
2026-05-24,22,13810,A,16125,12219,759,6606,12520,22126,0,691,1031,1504,987,1056,-452,-158,1017,1397,996,0,-514
2026-05-24,23,13500,A,15748,11993,783,6606,13387,22126,0,839,1290,1327,808,963,-429,-22,831,1397,996,0,-458
2026-05-24,24,12981,A,15208,11482,807,6606,14079,22126,0,845,1281,1306,796,958,-426,0,824,1397,996,0,-456
2026-05-24,25,13179,A,15397,11684,825,6606,14593,22126,0,717,1636,1248,796,838,-451,-53,727,1397,997,0,-497
2026-05-24,26,12911,A,15234,11423,843,6606,14861,22126,0,805,1846,1243,796,832,-452,-52,723,1397,993,0,-514
2026-05-24,27,12626,A,15007,11159,877,6606,14848,22126,0,832,1882,1209,821,957,-452,-83,722,1397,882,0,-514
2026-05-24,28,12826,A,15175,11328,910,6606,14629,22126,0,829,1935,1206,819,958,-452,-54,721,1397,875,0,-514
2026-05-24,29,12931,A,15220,11516,877,6606,14227,22126,0,820,2123,1205,709,822,-451,-4,704,1397,851,0,-514
2026-05-24,30,12776,A,15054,11350,844,6606,13657,22126,0,833,2089,1206,702,812,-431,0,704,1397,850,0,-514
2026-05-24,31,13474,A,15621,12120,858,6606,12801,22126,0,813,2324,1206,701,811,-320,0,704,1397,850,0,-514
2026-05-24,32,14205,A,16357,12842,872,6606,11675,22126,0,772,2167,1206,705,810,-366,0,704,1397,851,0,-514
2026-05-24,33,15056,A,17038,13653,851,6606,10319,22126,0,723,2240,1306,8,762,-275,0,705,1397,896,0,-484
2026-05-24,34,17059,A,18615,15465,830,6606,8937,22126,0,215,1837,1318,-5,759,-356,0,705,1397,902,0,-480
2026-05-24,35,19288,A,20516,17395,779,6606,7453,22126,0,8,1423,1487,-4,755,-309,0,704,1397,990,0,-407
2026-05-24,36,20792,A,22234,18802,728,6606,6056,22126,0,8,1390,1505,-4,755,-403,-70,704,1397,996,0,-457
2026-05-24,37,22474,A,24012,20349,683,6606,4606,22126,0,8,1279,1504,-4,921,-332,-181,867,1397,995,0,-513
2026-05-24,38,23932,A,25638,21682,637,6606,3364,22126,0,7,897,1505,-4,922,-409,-331,873,1397,996,0,-455
2026-05-24,39,24709,A,26659,22596,599,6606,2222,22126,0,5,1233,1505,-4,371,-452,-479,651,1397,996,0,-510
2026-05-24,40,24905,A,26908,22754,561,6606,1325,22126,0,6,1134,1506,-4,334,-452,-527,643,1397,996,0,-514
2026-05-24,41,25480,A,27482,23301,561,6606,605,22126,0,7,990,1505,-4,3,-451,-526,735,1397,996,0,-514
2026-05-24,42,25559,A,27563,23363,560,6606,116,22126,0,9,686,1505,-4,0,-451,-526,738,1397,996,0,-514
2026-05-24,43,25520,A,27525,23295,588,6606,1,22126,0,8,486,1504,-4,674,-452,-527,814,1397,996,0,-514
2026-05-24,44,25620,A,27622,23329,616,6606,0,22126,0,7,322,1504,-4,816,-451,-526,817,1397,996,0,-514
2026-05-24,45,25160,A,27164,22900,634,6606,0,22126,0,9,0,1504,-4,781,-451,-526,801,1397,996,0,-514
2026-05-24,46,24415,A,26419,22240,652,6606,0,22126,0,11,0,1504,729,779,-452,-527,800,1397,996,0,-514
2026-05-24,47,23306,A,25241,21244,654,6606,0,22126,0,11,0,1505,992,494,-383,-527,637,1397,996,0,-514
2026-05-24,48,23019,A,24876,20968,655,6606,0,22126,0,14,0,1506,992,482,-302,-527,631,1397,996,0,-514
2026-05-25,1,22207,A,24062,20124,649,6606,0,22126,0,13,0,1505,992,449,-302,-526,730,1397,996,0,-514
2026-05-25,2,21592,A,23498,19625,642,6606,0,22126,0,63,0,1505,992,447,-302,-527,734,1397,996,0,-514
2026-05-25,3,20861,A,22700,19050,652,6606,0,22126,0,36,0,1506,992,273,-302,-487,689,1397,996,0,-514
2026-05-25,4,20953,A,22630,19249,662,6606,0,22126,0,12,0,1506,992,267,-302,-349,684,1397,996,0,-514
2026-05-25,5,20392,A,22112,18793,704,6606,0,22126,0,12,0,1507,992,297,-302,-392,226,1397,997,0,-514
2026-05-25,6,20091,A,21804,18579,746,6606,0,22126,0,12,0,1507,992,299,-302,-385,206,1395,997,0,-514
2026-05-25,7,19907,A,21616,18453,778,6606,0,22126,0,12,0,1508,992,254,-302,-381,128,1369,997,0,-514
2026-05-25,8,19540,A,21369,18144,809,6606,0,22126,0,130,0,1508,992,249,-302,-383,125,1351,996,0,-514
2026-05-25,9,18922,A,20858,17565,827,6606,0,22126,0,131,0,1509,992,2,-302,-406,-83,1162,997,0,-514
2026-05-25,10,18725,A,20575,17310,844,6606,0,22126,0,64,0,1509,992,0,-302,-379,-91,1140,997,0,-514
2026-05-25,11,18531,A,20628,17051,835,6606,49,22126,0,27,0,1510,992,-99,-302,-341,-314,1164,998,0,-514
2026-05-25,12,18428,A,20536,16791,825,6606,469,22126,0,12,0,1509,992,-104,-302,-357,-319,1182,997,0,-514
2026-05-25,13,18864,A,20758,17086,798,6606,1131,22126,0,12,0,1508,992,577,-370,-498,155,1373,997,0,-514
2026-05-25,14,19013,A,21017,17102,770,6606,1979,22126,0,12,0,1508,992,684,-451,-527,193,1396,996,0,-514
2026-05-25,15,19221,A,21226,17066,684,6606,2985,22126,0,12,0,1506,992,1049,-452,-527,953,1397,996,0,-514
2026-05-25,16,18944,A,20948,16671,597,6606,4143,22126,0,12,0,1505,991,1064,-451,-527,998,1397,996,0,-514
2026-05-25,17,18975,A,20980,16625,565,6606,5294,22126,0,12,0,1505,992,1058,-452,-527,997,1397,996,0,-514
2026-05-25,18,0,F,500,0,533,6606,6303,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,19,0,F,500,0,542,6606,7644,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,20,0,F,500,0,551,6606,8935,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,21,0,F,500,0,562,6606,10079,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,22,0,F,500,0,572,6606,11080,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,23,0,F,500,0,591,6606,11951,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,24,0,F,500,0,610,6606,12649,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,25,0,F,500,0,633,6606,13124,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,26,0,F,500,0,656,6606,13357,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,27,0,F,500,0,686,6606,13335,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,28,0,F,500,0,716,6606,13045,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,29,0,F,500,0,747,6606,12494,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,30,0,F,500,0,778,6606,11789,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,31,0,F,500,0,800,6606,11015,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,32,0,F,500,0,821,6606,10098,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,33,0,F,500,0,825,6606,8964,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,34,0,F,500,0,829,6606,7726,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,35,0,F,500,0,801,6606,6509,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,36,0,F,500,0,773,6606,5314,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,37,0,F,500,0,741,6606,4127,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,38,0,F,500,0,708,6606,3007,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,39,0,F,500,0,711,6606,2022,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,40,0,F,500,0,713,6606,1190,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,41,0,F,500,0,731,6606,532,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,42,0,F,500,0,749,6606,119,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,43,0,F,500,0,758,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,44,0,F,500,0,767,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,45,0,F,500,0,760,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,46,0,F,500,0,753,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,47,0,F,500,0,731,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,48,0,F,500,0,708,6606,0,22126,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,1,0,F,500,0,676,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,2,0,F,500,0,644,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,3,0,F,500,0,613,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,4,0,F,500,0,581,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,5,0,F,500,0,551,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,6,0,F,500,0,520,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,7,0,F,500,0,493,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,8,0,F,500,0,465,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,9,0,F,500,0,445,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,10,0,F,500,0,424,6606,0,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,11,0,F,500,0,406,6606,190,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,12,0,F,500,0,388,6606,606,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,13,0,F,500,0,365,6606,1293,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,14,0,F,500,0,342,6606,2167,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,15,0,F,500,0,322,6606,3122,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,16,0,F,500,0,302,6606,4153,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,17,0,F,500,0,293,6606,5279,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,18,0,F,500,0,283,6606,6497,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,19,0,F,500,0,285,6606,7782,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,20,0,F,500,0,286,6606,9013,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,21,0,F,500,0,293,6606,10072,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,22,0,F,500,0,300,6606,10978,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,23,0,F,500,0,315,6606,11760,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,24,0,F,500,0,330,6606,12318,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,25,0,F,500,0,355,6606,12553,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,26,0,F,500,0,379,6606,12495,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,27,0,F,500,0,416,6606,12204,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,28,0,F,500,0,452,6606,11726,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,29,0,F,500,0,497,6606,11105,22133,0,0,0,0,0,0,0,0,0,0,0,0,0
